id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,it,route_dir,route_flag,route_sn,route_dist,route_code
8345,2022-08-02 14:31:42,2022-08-02 14:31:42,2022-08-02 14:31:42,2022-08-02 06:48:47,113.99535300000001,22.603089999999998,23,320,54601.1,,2,1,9,236,201
8371,2022-08-02 14:31:47,2022-08-02 14:31:51,2022-08-02 14:31:47,2022-08-02 13:47:56,113.99858,22.606433,13,208,74909.0,,1,0,2,169,201
8421,2022-08-02 14:31:46,2022-08-02 14:31:48,2022-08-02 14:31:46,2022-08-02 14:24:29,113.991455,22.599531,4,111,66060.0,,2,0,1,525,202
8458,2022-08-02 14:31:41,2022-08-02 14:31:44,2022-08-02 14:31:41,2022-08-02 12:49:46,113.998329,22.606004000000002,15,253,66284.5,,1,0,2,145,202
18447,2022-08-02 14:31:34,2022-08-02 14:31:37,2022-08-02 14:31:34,2022-08-02 07:24:20,113.99866399999999,22.608427,17,329,42281.3,,2,1,1,1065,202
8267,2022-08-02 15:02:03,2022-08-02 15:05:21,2022-08-02 15:05:13,2022-08-02 13:27:52,113.99739,22.610751999999998,0,7,75425.8,,1,0,1,523,201
8345,2022-08-02 15:04:53,2022-08-02 15:05:11,2022-08-02 15:05:08,2022-08-02 06:48:47,113.99488000000001,22.595727,0,60,54608.5,,2,0,5,690,201
8371,2022-08-02 15:04:57,2022-08-02 15:05:15,2022-08-02 15:05:12,2022-08-02 13:47:56,113.997528,22.610578,0,60,74917.4,,1,0,1,519,202
8470,2022-08-02 15:05:03,2022-08-02 15:05:21,2022-08-02 15:05:17,2022-08-02 14:49:09,113.994064,22.604395999999998,0,148,61938.1,,1,1,5,238,201
18447,2022-08-02 15:05:17,2022-08-02 15:05:21,2022-08-02 15:05:17,2022-08-02 07:24:20,113.991897,22.602209,23,26,42285.7,,1,1,13,144,201
8345,2022-08-02 15:16:26,2022-08-02 15:16:29,2022-08-02 15:16:26,2022-08-02 06:48:47,113.993804,22.603676999999998,18,257,54611.7,0.0,2,1,12,884,201
8371,2022-08-02 15:16:29,2022-08-02 15:16:32,2022-08-02 15:16:29,2022-08-02 13:47:56,113.99170600000001,22.601902,15,206,74919.1,0.0,1,1,5,285,202
8470,2022-08-02 15:16:14,2022-08-02 15:16:30,2022-08-02 15:16:29,2022-08-02 14:49:09,113.99073700000001,22.603417999999998,0,253,61941.2,0.0,1,0,14,139,201
18447,2022-08-02 15:16:27,2022-08-02 15:16:30,2022-08-02 15:16:27,2022-08-02 07:24:20,113.998695,22.608449,18,327,42288.2,0.0,2,1,1,1069,202
8330,2022-08-02 14:54:48,2022-08-02 14:54:51,2022-08-02 14:54:48,2022-08-02 11:58:18,113.997344,22.610784,6,318,70797.7,,1,0,1,557,201
8345,2022-08-02 14:54:54,2022-08-02 14:54:57,2022-08-02 14:54:54,2022-08-02 06:48:47,113.991752,22.601356,20,321,54606.7,,1,1,13,161,201
8371,2022-08-02 14:54:56,2022-08-02 14:55:00,2022-08-02 14:54:56,2022-08-02 13:47:56,113.994743,22.595607,18,65,74914.4,,2,0,5,709,201
18447,2022-08-02 14:54:55,2022-08-02 14:54:58,2022-08-02 14:54:55,2022-08-02 07:24:20,113.994033,22.604523999999998,18,154,42282.9,,1,1,5,251,201
8267,2022-08-02 15:56:17,2022-08-02 15:56:23,2022-08-02 15:56:17,2022-08-02 13:27:52,113.99060800000001,22.602439,19,135,75430.4,0.0,2,0,1,330,201
8345,2022-08-02 15:57:26,2022-08-02 15:57:26,2022-08-02 15:57:26,2022-08-02 06:48:47,113.995597,22.606348999999998,9,88,54615.6,0.0,2,0,11,305,201
8371,2022-08-02 15:55:39,2022-08-02 15:57:27,2022-08-02 15:57:24,2022-08-02 13:47:56,113.99748899999999,22.610542000000002,0,55,74924.5,0.0,1,0,1,528,201
8411,2022-08-02 15:57:25,2022-08-02 15:57:28,2022-08-02 15:57:25,2022-08-02 15:20:48,113.99833600000001,22.601976,21,155,51382.0,0.0,1,0,8,258,201
8421,2022-08-02 15:57:22,2022-08-02 15:57:25,2022-08-02 15:57:22,2022-08-02 14:24:29,113.99027199999999,22.603357,15,183,66066.5,0.0,2,0,1,0,201
8458,2022-08-02 15:57:21,2022-08-02 15:57:24,2022-08-02 15:57:21,2022-08-02 15:50:59,113.998893,22.608152,13,180,66288.4,0.0,1,1,1,241,202
8470,2022-08-02 15:57:24,2022-08-02 15:57:27,2022-08-02 15:57:24,2022-08-02 14:49:09,113.99730600000001,22.610751999999998,13,332,61949.7,0.0,1,0,1,0,201
18447,2022-08-02 15:57:26,2022-08-02 15:57:29,2022-08-02 15:57:26,2022-08-02 07:24:20,113.99353700000002,22.605352,13,155,42293.7,0.0,1,0,5,429,202
8267,2022-08-02 15:56:17,2022-08-02 15:56:23,2022-08-02 15:56:17,2022-08-02 13:27:52,113.99060800000001,22.602439,19,135,75430.4,0.0,2,0,1,330,201
8345,2022-08-02 15:57:09,2022-08-02 15:57:08,2022-08-02 15:57:09,2022-08-02 06:48:47,113.99513200000001,22.606266,20,73,54615.5,0.0,2,0,11,297,201
8371,2022-08-02 15:55:39,2022-08-02 15:57:12,2022-08-02 15:57:09,2022-08-02 13:47:56,113.99748899999999,22.610546,0,55,74924.5,0.0,1,0,1,528,201
8411,2022-08-02 15:57:11,2022-08-02 15:57:14,2022-08-02 15:57:11,2022-08-02 15:20:48,113.998245,22.602191,11,153,51382.0,0.0,1,0,8,286,201
8458,2022-08-02 15:57:15,2022-08-02 15:57:18,2022-08-02 15:57:15,2022-08-02 15:50:59,113.99879399999999,22.608318,15,135,66288.4,0.0,1,1,1,256,202
8470,2022-08-02 15:57:07,2022-08-02 15:57:10,2022-08-02 15:57:07,2022-08-02 14:49:09,113.997817,22.610248000000002,20,336,61949.6,0.0,2,0,6,0,202
18447,2022-08-02 15:57:13,2022-08-02 15:57:17,2022-08-02 15:57:13,2022-08-02 07:24:20,113.99394199999999,22.605646,25,239,42293.7,0.0,1,0,5,426,202
8330,2022-08-02 14:23:01,2022-08-02 14:23:05,2022-08-02 14:23:01,2022-08-02 11:58:18,113.9962,22.606481,21,283,70789.7,,1,1,3,98,201
8335,2022-08-02 14:19:21,2022-08-02 14:22:51,2022-08-02 14:22:51,2022-08-02 11:15:47,113.99816100000001,22.603322,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:23:00,2022-08-02 14:23:00,2022-08-02 14:23:00,2022-08-02 06:48:47,113.991676,22.599754,18,222,54598.8,,1,1,13,306,201
8371,2022-08-02 14:19:51,2022-08-02 14:22:54,2022-08-02 14:22:51,2022-08-02 13:47:56,113.997528,22.610544,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:22:57,2022-08-02 14:23:00,2022-08-02 14:22:57,2022-08-02 12:49:46,113.997352,22.610723,6,141,66283.9,,1,0,1,523,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,,2,0,12,553,201
8330,2022-08-02 15:21:53,2022-08-02 15:24:23,2022-08-02 15:24:23,2022-08-02 15:21:53,113.99688700000002,22.611141,0,0,70797.7,0.0,1,0,1,0,202
8371,2022-08-02 15:19:44,2022-08-02 15:24:17,2022-08-02 15:24:14,2022-08-02 13:47:56,113.991844,22.603256,0,313,74919.9,281.0,2,0,1,0,201
8411,2022-08-02 15:20:48,2022-08-02 15:24:17,2022-08-02 15:24:18,2022-08-02 15:20:48,113.997451,22.610628,0,0,51380.0,217.0,1,0,1,533,201
8470,2022-08-02 15:24:20,2022-08-02 15:24:23,2022-08-02 15:24:20,2022-08-02 14:49:09,113.99233999999998,22.597054999999997,9,125,61942.4,0.0,2,0,4,292,201
18447,2022-08-02 15:24:18,2022-08-02 15:24:21,2022-08-02 15:24:18,2022-08-02 07:24:20,113.993576,22.60539,12,160,42289.7,0.0,1,0,5,434,202
8267,2022-08-02 15:38:45,2022-08-02 15:38:46,2022-08-02 15:38:45,2022-08-02 13:27:52,113.99842,22.601781,21,124,75427.8,0.0,1,0,8,234,201
8371,2022-08-02 15:38:33,2022-08-02 15:39:36,2022-08-02 15:39:33,2022-08-02 13:47:56,113.99023400000002,22.603122,0,160,74920.1,0.0,2,0,1,0,201
8421,2022-08-02 15:39:35,2022-08-02 15:39:38,2022-08-02 15:39:35,2022-08-02 14:24:29,113.994056,22.604387,8,128,66063.3,0.0,1,1,5,238,201
8470,2022-08-02 15:37:45,2022-08-02 15:39:46,2022-08-02 15:39:45,2022-08-02 14:49:09,113.99748899999999,22.61058,0,87,61945.7,0.0,1,0,1,525,202
8471,2022-08-02 15:39:08,2022-08-02 15:39:41,2022-08-02 15:39:41,2022-08-02 15:39:08,113.99820700000001,22.603361,0,0,71644.8,0.0,2,0,8,215,201
18447,2022-08-02 15:37:26,2022-08-02 15:39:44,2022-08-02 15:39:41,2022-08-02 07:24:20,113.997367,22.610691,0,206,42292.6,0.0,2,0,6,0,202
8330,2022-08-02 14:22:17,2022-08-02 14:22:20,2022-08-02 14:22:17,2022-08-02 11:58:18,113.99771799999999,22.605913,19,283,70789.5,,1,1,2,81,201
8335,2022-08-02 14:19:21,2022-08-02 14:22:21,2022-08-02 14:22:21,2022-08-02 11:15:47,113.99816100000001,22.603320999999998,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:22:20,2022-08-02 14:22:20,2022-08-02 14:22:20,2022-08-02 06:48:47,113.99166799999999,22.601562,22,132,54598.5,,1,1,13,141,201
8371,2022-08-02 14:19:51,2022-08-02 14:22:09,2022-08-02 14:22:06,2022-08-02 13:47:56,113.997528,22.61054,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:22:14,2022-08-02 14:22:18,2022-08-02 14:22:14,2022-08-02 12:49:46,113.99803899999999,22.609918,17,322,66283.7,,2,1,1,1109,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,,2,0,12,553,201
18447,2022-08-02 14:17:51,2022-08-02 14:22:09,2022-08-02 14:22:06,2022-08-02 07:24:20,113.9915,22.599573,0,120,42279.6,,2,0,1,522,202
8267,2022-08-02 14:36:30,2022-08-02 14:36:37,2022-08-02 14:36:30,2022-08-02 13:27:52,113.99773400000001,22.598617,26,38,75420.2,,2,1,5,231,201
8330,2022-08-02 14:35:58,2022-08-02 14:36:31,2022-08-02 14:36:28,2022-08-02 11:58:18,113.99056999999999,22.603431,0,252,70793.3,,1,1,13,135,201
8345,2022-08-02 14:36:34,2022-08-02 14:36:34,2022-08-02 14:36:34,2022-08-02 06:48:47,113.997856,22.610214000000003,22,337,54602.5,,2,0,13,0,201
8371,2022-08-02 14:36:12,2022-08-02 14:36:29,2022-08-02 14:36:26,2022-08-02 13:47:56,113.996124,22.602909,0,90,74910.1,,1,1,6,165,201
8421,2022-08-02 14:36:36,2022-08-02 14:36:39,2022-08-02 14:36:36,2022-08-02 14:24:29,113.992301,22.602846,21,41,66060.4,,2,1,2,264,202
8458,2022-08-02 14:36:14,2022-08-02 14:36:32,2022-08-02 14:36:29,2022-08-02 12:49:46,113.99179,22.602012,0,203,66285.6,,1,1,5,282,202
18447,2022-08-02 14:32:40,2022-08-02 14:36:27,2022-08-02 14:36:24,2022-08-02 07:24:20,113.99738300000001,22.610666000000002,0,180,42281.6,,1,0,1,0,201
8330,2022-08-02 15:21:53,2022-08-02 15:22:53,2022-08-02 15:22:53,2022-08-02 15:21:53,113.996894,22.611137,0,0,70797.7,0.0,1,0,1,0,202
8371,2022-08-02 15:19:44,2022-08-02 15:22:47,2022-08-02 15:22:44,2022-08-02 13:47:56,113.991844,22.603260000000002,0,313,74919.9,197.0,2,0,1,0,201
8411,2022-08-02 15:20:48,2022-08-02 15:22:47,2022-08-02 15:22:48,2022-08-02 15:20:48,113.997451,22.610628,0,0,51380.0,0.0,1,0,1,533,201
8470,2022-08-02 15:22:52,2022-08-02 15:22:55,2022-08-02 15:22:52,2022-08-02 14:49:09,113.99036399999999,22.598035,17,183,61942.1,0.0,2,0,3,228,201
18447,2022-08-02 15:22:55,2022-08-02 15:22:58,2022-08-02 15:22:55,2022-08-02 07:24:20,113.99656599999999,22.606351,14,291,42289.3,0.0,1,1,3,142,202
8330,2022-08-02 15:21:53,2022-08-02 15:22:53,2022-08-02 15:22:53,2022-08-02 15:21:53,113.996894,22.611137,0,0,70797.7,0.0,1,0,1,0,202
8371,2022-08-02 15:19:44,2022-08-02 15:23:02,2022-08-02 15:22:59,2022-08-02 13:47:56,113.991844,22.603258,0,313,74919.9,203.0,2,0,1,0,201
8411,2022-08-02 15:20:48,2022-08-02 15:23:02,2022-08-02 15:23:03,2022-08-02 15:20:48,113.99744399999999,22.610628,0,0,51380.0,0.0,1,0,1,533,201
8470,2022-08-02 15:23:01,2022-08-02 15:23:04,2022-08-02 15:23:01,2022-08-02 14:49:09,113.99031799999999,22.597597,19,186,61942.1,0.0,2,0,3,227,201
18447,2022-08-02 15:23:00,2022-08-02 15:23:03,2022-08-02 15:23:00,2022-08-02 07:24:20,113.996299,22.606435,22,288,42289.3,0.0,1,1,3,112,202
8267,2022-08-02 14:36:39,2022-08-02 14:36:42,2022-08-02 14:36:39,2022-08-02 13:27:52,113.99816100000001,22.599061,24,48,75420.3,,2,1,5,163,201
8330,2022-08-02 14:35:58,2022-08-02 14:36:31,2022-08-02 14:36:28,2022-08-02 11:58:18,113.99056999999999,22.603431,0,252,70793.3,,1,1,13,135,201
8345,2022-08-02 14:36:44,2022-08-02 14:36:44,2022-08-02 14:36:44,2022-08-02 06:48:47,113.99755,22.61063,17,308,54602.6,,2,0,13,0,201
8371,2022-08-02 14:36:40,2022-08-02 14:36:44,2022-08-02 14:36:40,2022-08-02 13:47:56,113.99639099999999,22.602926,23,87,74910.1,,1,1,6,138,201
8421,2022-08-02 14:36:42,2022-08-02 14:36:44,2022-08-02 14:36:42,2022-08-02 14:24:29,113.992607,22.60305,22,60,66060.5,,2,1,2,287,202
8458,2022-08-02 14:36:14,2022-08-02 14:36:32,2022-08-02 14:36:29,2022-08-02 12:49:46,113.99179,22.602012,0,203,66285.6,,1,1,5,282,202
18447,2022-08-02 14:32:40,2022-08-02 14:36:42,2022-08-02 14:36:39,2022-08-02 07:24:20,113.99738300000001,22.610664,0,180,42281.6,,1,0,1,0,201
8267,2022-08-02 15:37:45,2022-08-02 15:37:46,2022-08-02 15:37:45,2022-08-02 13:27:52,113.997123,22.603078,23,72,75427.5,0.0,1,0,7,173,201
8421,2022-08-02 15:37:52,2022-08-02 15:37:55,2022-08-02 15:37:52,2022-08-02 14:24:29,113.996871,22.606231,8,289,66062.8,0.0,1,0,3,173,201
8470,2022-08-02 15:37:45,2022-08-02 15:37:46,2022-08-02 15:37:45,2022-08-02 14:49:09,113.997413,22.610623999999998,14,80,61945.7,0.0,1,0,1,526,202
18447,2022-08-02 15:37:26,2022-08-02 15:37:44,2022-08-02 15:37:41,2022-08-02 07:24:20,113.99731399999999,22.610677,0,206,42292.6,0.0,2,0,6,0,202
8345,2022-08-02 15:16:41,2022-08-02 15:16:44,2022-08-02 15:16:41,2022-08-02 06:48:47,113.99298,22.60349,21,224,54611.8,0.0,2,1,12,944,201
8371,2022-08-02 15:16:41,2022-08-02 15:16:44,2022-08-02 15:16:41,2022-08-02 13:47:56,113.991615,22.601491,18,136,74919.1,0.0,1,1,5,315,202
8470,2022-08-02 15:16:14,2022-08-02 15:16:45,2022-08-02 15:16:44,2022-08-02 14:49:09,113.99069899999999,22.603433,0,253,61941.2,0.0,1,0,14,139,201
18447,2022-08-02 15:16:45,2022-08-02 15:16:49,2022-08-02 15:16:45,2022-08-02 07:24:20,113.998283,22.609482999999997,24,338,42288.3,0.0,2,1,1,1097,202
8267,2022-08-02 15:33:42,2022-08-02 15:34:03,2022-08-02 15:33:56,2022-08-02 13:27:52,113.99694,22.606197,0,278,75426.5,0.0,1,0,3,180,201
8421,2022-08-02 15:31:46,2022-08-02 15:33:49,2022-08-02 15:33:46,2022-08-02 14:24:29,113.99755,22.610609,0,81,66062.1,0.0,1,0,1,0,201
8470,2022-08-02 15:33:48,2022-08-02 15:33:51,2022-08-02 15:33:48,2022-08-02 14:49:09,113.99843500000001,22.606004000000002,18,9,61945.0,0.0,2,0,12,536,201
18447,2022-08-02 15:33:53,2022-08-02 15:33:56,2022-08-02 15:33:53,2022-08-02 07:24:20,113.994796,22.606147,22,65,42291.5,0.0,2,1,1,579,202
8345,2022-08-02 15:17:16,2022-08-02 15:20:49,2022-08-02 15:20:48,2022-08-02 06:48:47,113.991722,22.603372,0,325,54612.0,216.0,2,1,12,1032,201
8371,2022-08-02 15:19:44,2022-08-02 15:20:47,2022-08-02 15:20:44,2022-08-02 13:47:56,113.991851,22.603208,0,313,74919.9,0.0,2,0,1,0,201
8470,2022-08-02 15:20:44,2022-08-02 15:20:47,2022-08-02 15:20:44,2022-08-02 14:49:09,113.99123300000001,22.601892000000003,20,132,61941.5,0.0,1,0,14,82,201
18447,2022-08-02 15:20:42,2022-08-02 15:20:45,2022-08-02 15:20:42,2022-08-02 07:24:20,113.998245,22.609539,21,159,42288.7,0.0,1,1,1,392,202
8267,2022-08-02 15:34:09,2022-08-02 15:34:13,2022-08-02 15:34:09,2022-08-02 13:27:52,113.996627,22.606317,20,293,75426.6,0.0,1,1,3,145,201
8421,2022-08-02 15:31:46,2022-08-02 15:34:19,2022-08-02 15:34:16,2022-08-02 14:24:29,113.99755,22.610607,0,81,66062.1,0.0,1,0,1,0,201
8470,2022-08-02 15:34:21,2022-08-02 15:34:23,2022-08-02 15:34:21,2022-08-02 14:49:09,113.99861100000001,22.606441,20,28,61945.1,0.0,2,1,12,491,201
18447,2022-08-02 15:34:07,2022-08-02 15:34:23,2022-08-02 15:34:20,2022-08-02 07:24:20,113.995552,22.606344,0,87,42291.6,0.0,2,1,1,658,202
8345,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 06:48:47,113.99726799999999,22.597995,24,38,54613.9,0.0,2,1,5,328,201
8371,2022-08-02 15:52:08,2022-08-02 15:52:11,2022-08-02 15:52:08,2022-08-02 13:47:56,113.994964,22.606191,25,70,74923.5,0.0,2,1,10,80,201
8411,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 15:20:48,113.998268,22.606008,9,252,51380.6,0.0,1,0,2,135,201
8421,2022-08-02 15:52:05,2022-08-02 15:52:08,2022-08-02 15:52:05,2022-08-02 14:24:29,113.990692,22.603507,4,241,66066.5,0.0,2,0,1,0,201
8458,2022-08-02 15:50:59,2022-08-02 15:51:58,2022-08-02 15:51:58,2022-08-02 15:50:59,113.997299,22.61062,0,0,66288.0,0.0,2,0,6,0,202
8470,2022-08-02 15:52:08,2022-08-02 15:52:11,2022-08-02 15:52:08,2022-08-02 14:49:09,113.99216399999999,22.60267,20,40,61948.1,0.0,2,1,2,260,202
18447,2022-08-02 15:51:56,2022-08-02 15:51:59,2022-08-02 15:51:56,2022-08-02 07:24:20,113.997528,22.610661999999998,8,136,42292.6,0.0,1,0,1,523,202
8267,2022-08-02 15:46:36,2022-08-02 15:49:03,2022-08-02 15:49:00,2022-08-02 13:27:52,113.99063100000001,22.603433,0,246,75430.2,0.0,1,1,12,418,201
8345,2022-08-02 15:48:59,2022-08-02 15:48:59,2022-08-02 15:48:59,2022-08-02 06:48:47,113.991394,22.597129000000002,24,74,54613.1,0.0,2,1,3,105,201
8371,2022-08-02 15:48:50,2022-08-02 15:49:04,2022-08-02 15:48:50,2022-08-02 13:47:56,113.99816799999999,22.602474,23,344,74922.6,0.0,2,0,8,215,201
8411,2022-08-02 15:47:46,2022-08-02 15:49:00,2022-08-02 15:49:00,2022-08-02 15:20:48,113.997421,22.610657999999997,0,99,51380.0,0.0,1,0,1,535,201
8421,2022-08-02 15:48:58,2022-08-02 15:49:01,2022-08-02 15:48:58,2022-08-02 14:24:29,113.992225,22.602829999999997,6,305,66066.3,0.0,1,1,13,191,201
8470,2022-08-02 15:48:25,2022-08-02 15:48:58,2022-08-02 15:48:55,2022-08-02 14:49:09,113.99150800000001,22.599542,0,109,61947.7,0.0,2,0,1,519,202
8267,2022-08-02 14:45:48,2022-08-02 14:45:54,2022-08-02 14:45:48,2022-08-02 13:27:52,113.99263,22.603127999999998,23,242,75423.2,,2,1,12,987,201
8330,2022-08-02 14:45:57,2022-08-02 14:46:00,2022-08-02 14:45:57,2022-08-02 11:58:18,113.996826,22.597507,20,39,70795.0,,2,1,5,400,201
8345,2022-08-02 14:45:53,2022-08-02 14:45:56,2022-08-02 14:45:53,2022-08-02 06:48:47,113.996032,22.602918,13,86,54604.2,,1,1,6,176,201
8371,2022-08-02 14:45:59,2022-08-02 14:46:02,2022-08-02 14:45:59,2022-08-02 13:47:56,113.992218,22.602864999999998,17,328,74912.8,,1,1,13,192,201
8421,2022-08-02 14:42:14,2022-08-02 14:46:02,2022-08-02 14:45:59,2022-08-02 14:24:29,113.99740600000001,22.610582,0,236,66062.0,,1,0,1,0,201
8458,2022-08-02 14:46:01,2022-08-02 14:46:04,2022-08-02 14:46:01,2022-08-02 12:49:46,113.99191200000001,22.602220000000003,5,23,66286.3,,2,1,1,266,202
8345,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 06:48:47,113.99726799999999,22.597995,24,38,54613.9,0.0,2,1,5,328,201
8371,2022-08-02 15:52:08,2022-08-02 15:52:11,2022-08-02 15:52:08,2022-08-02 13:47:56,113.994964,22.606191,25,70,74923.5,0.0,2,1,10,80,201
8411,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 15:52:07,2022-08-02 15:20:48,113.998268,22.606008,9,252,51380.6,0.0,1,0,2,135,201
8421,2022-08-02 15:52:05,2022-08-02 15:52:08,2022-08-02 15:52:05,2022-08-02 14:24:29,113.990692,22.603507,4,241,66066.5,0.0,2,0,1,0,201
8458,2022-08-02 15:50:59,2022-08-02 15:51:58,2022-08-02 15:51:58,2022-08-02 15:50:59,113.997299,22.61062,0,0,66288.0,0.0,2,0,6,0,202
8470,2022-08-02 15:52:08,2022-08-02 15:52:11,2022-08-02 15:52:08,2022-08-02 14:49:09,113.99216399999999,22.60267,20,40,61948.1,0.0,2,1,2,260,202
18447,2022-08-02 15:51:56,2022-08-02 15:51:59,2022-08-02 15:51:56,2022-08-02 07:24:20,113.997528,22.610661999999998,8,136,42292.6,0.0,1,0,1,523,202
8267,2022-08-02 14:41:12,2022-08-02 14:41:18,2022-08-02 14:41:12,2022-08-02 13:27:52,113.994606,22.606044,26,57,75421.7,,2,1,10,98,201
8330,2022-08-02 14:41:22,2022-08-02 14:41:25,2022-08-02 14:41:22,2022-08-02 11:58:18,113.99198899999999,22.600234,25,194,70793.7,,1,1,13,275,201
8345,2022-08-02 14:41:24,2022-08-02 14:41:25,2022-08-02 14:41:24,2022-08-02 06:48:47,113.998756,22.60741,21,188,54603.1,,1,1,1,166,201
8371,2022-08-02 14:41:19,2022-08-02 14:41:22,2022-08-02 14:41:19,2022-08-02 13:47:56,113.994468,22.595901,12,329,74911.5,,1,1,10,241,201
8421,2022-08-02 14:41:18,2022-08-02 14:41:21,2022-08-02 14:41:18,2022-08-02 14:24:29,113.99835900000001,22.609249,21,339,66061.8,,2,1,5,186,202
8458,2022-08-02 14:38:03,2022-08-02 14:41:21,2022-08-02 14:41:18,2022-08-02 12:49:46,113.991271,22.599373999999997,0,140,66286.0,,2,0,1,525,202
8267,2022-08-02 15:46:36,2022-08-02 15:49:18,2022-08-02 15:49:15,2022-08-02 13:27:52,113.99063100000001,22.603429000000002,0,246,75430.2,0.0,1,1,12,418,201
8345,2022-08-02 15:49:11,2022-08-02 15:49:21,2022-08-02 15:49:21,2022-08-02 06:48:47,113.992301,22.59708,0,129,54613.2,0.0,2,0,4,295,201
8371,2022-08-02 15:49:22,2022-08-02 15:49:25,2022-08-02 15:49:22,2022-08-02 13:47:56,113.997856,22.603351,14,247,74922.7,0.0,2,1,8,194,201
8411,2022-08-02 15:47:46,2022-08-02 15:49:15,2022-08-02 15:49:15,2022-08-02 15:20:48,113.997413,22.610651999999998,0,99,51380.0,0.0,1,0,1,535,201
8421,2022-08-02 15:49:21,2022-08-02 15:49:24,2022-08-02 15:49:21,2022-08-02 14:24:29,113.991279,22.603481,17,259,66066.4,0.0,2,0,1,0,201
8470,2022-08-02 15:48:25,2022-08-02 15:49:28,2022-08-02 15:49:25,2022-08-02 14:49:09,113.9915,22.599544,0,109,61947.7,0.0,2,0,1,519,202
8267,2022-08-02 14:36:56,2022-08-02 14:37:02,2022-08-02 14:36:56,2022-08-02 13:27:52,113.99908400000001,22.599685,19,54,75420.4,,2,0,6,251,201
8330,2022-08-02 14:35:58,2022-08-02 14:37:01,2022-08-02 14:36:58,2022-08-02 11:58:18,113.99054699999999,22.603435,0,252,70793.3,,1,1,13,135,201
8345,2022-08-02 14:36:59,2022-08-02 14:36:59,2022-08-02 14:36:59,2022-08-02 06:48:47,113.997482,22.610572,10,63,54602.7,,1,0,1,530,201
8371,2022-08-02 14:36:55,2022-08-02 14:36:58,2022-08-02 14:36:55,2022-08-02 13:47:56,113.99739,22.603157,26,71,74910.2,,1,0,7,188,201
8421,2022-08-02 14:36:59,2022-08-02 14:37:01,2022-08-02 14:36:59,2022-08-02 14:24:29,113.993499,22.603538,22,81,66060.6,,2,1,2,371,202
8458,2022-08-02 14:36:55,2022-08-02 14:36:59,2022-08-02 14:36:55,2022-08-02 12:49:46,113.99188899999999,22.601132999999997,21,154,66285.7,,1,1,5,365,202
18447,2022-08-02 14:32:40,2022-08-02 14:36:57,2022-08-02 14:36:54,2022-08-02 07:24:20,113.99738300000001,22.610664,0,180,42281.6,,1,0,1,0,201
8345,2022-08-02 15:17:16,2022-08-02 15:18:34,2022-08-02 15:18:32,2022-08-02 06:48:47,113.991744,22.603303,0,325,54612.0,0.0,2,1,12,1032,201
8371,2022-08-02 15:18:39,2022-08-02 15:18:42,2022-08-02 15:18:39,2022-08-02 13:47:56,113.99193500000001,22.600063000000002,20,24,74919.5,0.0,2,1,1,467,202
8470,2022-08-02 15:16:14,2022-08-02 15:18:45,2022-08-02 15:18:42,2022-08-02 14:49:09,113.99066100000002,22.603471,0,253,61941.2,0.0,1,0,14,139,201
18447,2022-08-02 15:17:31,2022-08-02 15:18:35,2022-08-02 15:18:32,2022-08-02 07:24:20,113.99751200000001,22.610554999999998,0,57,42288.5,0.0,1,0,1,518,202
8267,2022-08-02 15:44:41,2022-08-02 15:44:44,2022-08-02 15:44:41,2022-08-02 13:27:52,113.99121000000001,22.59937,5,66,75429.6,0.0,1,1,12,0,201
8345,2022-08-02 15:44:44,2022-08-02 15:44:44,2022-08-02 15:44:44,2022-08-02 06:48:47,113.991294,22.603595000000002,24,260,54612.0,0.0,2,1,12,1037,201
8371,2022-08-02 15:44:41,2022-08-02 15:44:44,2022-08-02 15:44:41,2022-08-02 13:47:56,113.994247,22.596002,16,134,74921.4,0.0,2,0,5,726,201
8411,2022-08-02 15:42:01,2022-08-02 15:44:46,2022-08-02 15:44:46,2022-08-02 15:20:48,113.997352,22.61058,0,327,51380.0,0.0,1,0,1,536,201
8421,2022-08-02 15:44:43,2022-08-02 15:44:46,2022-08-02 15:44:43,2022-08-02 14:24:29,113.99453700000001,22.595695000000003,15,345,66065.0,0.0,1,0,10,259,201
8470,2022-08-02 15:44:42,2022-08-02 15:44:45,2022-08-02 15:44:42,2022-08-02 14:49:09,113.99353,22.605302,17,153,61946.8,0.0,1,0,5,426,202
